"Date","ACME","ADAX","ALTU","APAC","ARNE","BEAV","BESS","BIXB","BLAC","BOIS","BOWL","BREC","BRIS","BUFF","BURB","BURN","BUTL","BYAR","CAMA","CENT","CHAN","CHER","CHEY","CHIC","CLAY","CLOU","COOK","COPA","DURA","ELRE","ERIC","EUFA","FAIR","FORA","FREE","FTCB","GOOD","GUTH","HASK","HINT","HOBA","HOLL","HOOK","HUGO","IDAB","JAYX","KENT","KETC","LAHO","LANE","MADI","MANG","MARE","MAYR","MCAL","MEDF","MEDI","MIAM","MINC","MTHE","NEWK","NINN","NOWA","OILT","OKEM","OKMU","PAUL","PAWN","PERK","PRYO","PUTN","REDR","RETR","RING","SALL","SEIL","SHAW","SKIA","SLAP","SPEN","STIG","STIL","STUA","SULP","TAHL","TALI","TIPT","TISH","VINI","WASH","WATO","WAUR","WEAT","WEST","WILB","WIST","WOOD","WYNO"
"20080518",24303468,27173955,26473566.1,27362518.5,28082382,27379002,27442432.5,27685624.02,24854315.2,26877723,26905728,27782557.5,27598045.5,26948871,26215647,26104744.5,27786423,26693154,27850908,26894728.5,26507988,27782848.5,27528591,26056599,27160101.68,27846184.5,27416653.5,27210424.5,27509274,26620683,26879617.5,27025617,26832186,27879270,27234805.5,26235367.5,27621890.32,27445131,27898683,26462830.5,27081502.5,27689427,26727714,27484726.5,27093417,27626326.5,27245677.5,25186401.1,26450281.5,26717739,26435314.5,26962258.5,26631424.5,25892632.44,27308158.5,27174106.5,26946082.5,27900381,26756553,28119099,27754398,25499584.84,27817560,27496260,27396196.5,26819457,26287981.5,27037006.5,27016939.5,26945364,27354465.9,27771607.5,26403740.36,27754530,27262841.84,26717860.4,27503007,27867792,25713682.8,27153561,26901204,26547045,27611748,27312844.5,27460807.5,27024880.5,27683037,24660734.4,27944889,26388786,27005191.5,26739552,26605080,27025044.18,28065166.5,26191171.5,27990369,27348390.96
"20080519",25030827,25889038.5,24459615.3,26011680,25990534.5,25026288,25737169.5,25604129.22,22779711.4,24628518,25607761.42,24228246,25386507,23130611.14,25763092.5,24391446.86,26123040,24730003.5,25163071.5,26039575.5,25249203.3,24927762,26605873.5,24961990.5,26306057.86,26488000.5,26314908,26000652,25353444,25646383.5,24708832.08,25769962.5,24521956.5,25653760.5,25004128.5,25348795.5,23277680.2,24844047,26833972.5,24713469,25217767.5,26047858.5,24436846.5,26822922,26085234,26324245.5,23974150.5,25356565.3,24639031.5,25386406.5,24683100,25868083.5,24744604.5,22520592.72,25657065,24076620,26496841.5,26252317.5,24849457.5,25946981.76,25780641,24970191.06,26064912,25663470,26670090,25948032,24893737.5,25016713.7,25292491.5,25186987.5,25391470.6,24757908,25866815.36,24818014.5,26344638,24133510.3,25437729,26125003.5,24114637.32,23180382.1,25714992,24935988,25966845,26219818.5,26617267.5,26448532.5,26179348.5,24428719.5,26312357.06,24644812.5,24758334,26307343.5,25739830.5,25178254.2,26603946.96,25519792.5,25214599.5,24657495.6
"20080520",24583354.98,25008670.5,24798180,25548636,26166700.5,25445667,26737705.5,25681632,25279677.4,26090164.5,24890734.5,25817323.5,25178304,24615963.24,26147757,23941932,25586521.9,25725889.5,26413242,25766701.5,25419879,25448110.5,26001147,24971497.5,25545035.86,24085242,25284063,24294840,24949077,24891561,25229447.16,25738782,25824600,26839773,26445337.5,25683618,25833918.82,26024100,26354128.5,25588597.5,25560385.5,26636713.5,26118615,25279120.5,24606838.5,24805234.5,25867875,24649063.9,25732036.5,25319157,24999396,25434169.5,25533861,25401582,24414516,25260795,25499376,25548205.5,25530181.5,22983431.94,26154816,25013439.06,24546713.4,25891074,26001106.5,25483707,24370587,25612492.5,25770576,25386186,26046453.1,26617456.5,25406521.94,25140216,23045821.22,24056659.8,25417575,24996316.5,22918627.26,25066045.72,25231953,24486025.5,25046523,25756569,25364341.5,26105230.5,25966347,23793570.9,25284538.78,24662543.2,26108865,25473547.5,26561742,25084069.26,25101990,25109931,25631830.5,25372135.32
"20080521",19231077,22853175,20425889.6,20509114.5,22299658.5,21070209.56,21529522.5,23424543,20339852.5,21481929,21579586.42,21161341.5,21335388,20134347.58,20075413.5,20748345,20185981.6,21996102.84,20877936,19880358,20834827.5,21346078.5,19324737.1,21406705.5,20450497.62,20940306,22245253.5,21860559,21917842.5,21579233.52,20943370.18,21465315.84,20406784.08,21118749,21942256.5,22076692.5,19594484,21538210.5,22666863,21586332,21846904.5,21361417.5,21527908.5,21369190.5,21439243.5,23909800.5,21660438,20725161.2,21690828,21186081,21881658,22316622,21416160,21165060.18,22026079.5,20223431.9,20832399,23194141.5,21910102.5,19693643.64,21801418.5,21207329.04,23995033.5,20838873,21228495.42,21702632.18,20343073.5,21018636,21121663.5,23656842,21043839,20141277,21486648,21187918.5,22323347.72,20270608.1,21489103.96,21893317.08,19403162.16,20761487.76,21801426,20816608.5,22169515.5,20446213.5,23669844,22013175,21027916.5,19952637.3,23741199.28,21109473,21976987.5,22345362,22020717,22198429.2,23156581.5,21432967.5,21760524,20249722.32
"20080522",13401330,14422396.5,19475805.9,17580828,18002610,20112993,19197421.5,13092206.34,12524842.5,21516723,12886195.38,14760019.5,12770682,16658287.5,12442778.84,15287692.72,18982281,13455162,18447687,13256175,11955379.5,15154597.5,20448579,13765189.5,15044419.7,13904557.5,14045823,12860391,13591534.5,15391635.78,20029082.04,13493686.38,15660591.06,12071397,16554490.5,17335710,20348988.28,14662006.5,12704686.5,14958055.5,19737525,20450881.5,20998512,15197244,16773751.5,13335691.5,21379732.5,13916235.6,13452654,12701932.5,12890470.92,18692643,13554816,15923176.5,14169372,12950677.4,16922120.92,13645090.5,14437450.5,12837310.92,12525624,13152287.1,12081183.6,11783469,12555721.2,13495599,13327833,13388787,12581383.5,12850821,17655658.5,12717723,18282859.18,15449808,15053073,15798868.4,11484868.5,12191830.5,17858432.04,14282067.98,14576806.5,11850625.5,13782715.5,13965111,14538606,14857923,19749039,12596487.6,13580071.78,14705586.7,14557071,16497876,16679053.5,14396170.68,14335890,15204630,19471077,11152183.5
"20080523",17055873,14930118,19906996.6,17874426,20161546.5,20405307,17843995.5,17342023.5,16344439.8,20954352,15383598,16529928,15450165,17635743,17883016.5,16785748.5,19086387,16358374.5,20221885.5,16335262.5,15377260.5,17582913,19805860.5,16534596,17127939.54,17014681.5,17545933.5,17523430.5,16117333.5,16408857,19072359,15111639.54,17171046.3,17063860.5,18279384,19351698,20042561.6,17128582.5,16596393,17513043,18792094.5,20513790,21548217,16455852,15700038.66,16635588,21350898,17878475.7,17170779,16488037.5,16407124.5,19766950.5,17792106,17934594,15771870,17421303,18801247.42,17340796.5,17403618,15540501.36,15812529,16970936.52,18963841.5,16195534.5,16151529.24,15205081.5,14963221.5,17271901.6,16037607,16665579,19617396.8,15249033,18917772,15560737.5,19287685.26,18641814,15668058,16074352.5,19015973.7,17279590.96,18010597.5,16026760.5,15240223.5,16046470.5,18119376,17913647.12,20367244.5,15093893.4,16789752.14,16344277.5,16799329.5,17676186,18456160.5,17305185.18,18103345.92,17054658,20235006,17805334.32
"20080524",21614262,18345591,23268381.3,22280949,23562498,23737848,23658052.98,18276451.68,20834419.8,25087921.5,18711786,21322996.5,19048275,21593662.04,19555002,19959907.5,23502132,20114061,24050538,18191253,18510821.4,21661596,23788339.5,20826942,16373806.7,16518540,17106324,18976159.5,17818627.5,21201192,23129268,18574147.02,20849836.32,19857831,22662505.5,22452422.86,25073077.3,20252955,17801512.5,21247366.5,22925074.5,24158458.5,25314252,17304102,17052135,16462993.5,25943017.5,20202940.8,21841069.5,16922509.5,18214297.5,23622318,21131064,21874035,17308837.5,21008494.5,22306945.5,18903387.02,20976211.5,14568566.28,20621911.5,20333359.5,18840572.1,20079228,18025897.98,18753741,18748966.5,21037572,19896412.5,18143652,22232721,21063871.5,23781138.22,19637227.5,17144250,22485178.5,19817137.5,19080421.22,22858550.22,19547046.46,18862426.5,19481973,17621221.5,19242372,16280495.2,16293046.5,24246921,18864796.5,17791393.5,19815500.8,21712939.5,21484755,22009015.5,16538598.78,15363180,16724466,23137327.5,20535414
"20080525",22358125.5,21344202,22964439.3,22042315.5,24575728.5,24129106.5,23893116.48,20799265.5,21652023.1,26022084,21511466.84,21490893,21743364.38,23041205.54,22611406.5,20878423.5,22571260.9,21748470,23212506,21347707.5,21255361.2,22658578.5,23215112.86,21195625.5,20311677.4,20275395,21142065,21364932,20785240.5,21057960,22804905.54,20064016.86,21806833.86,21903522,22640998.5,21309166.88,25176207.14,22001148,21494625,22767957,24053851.5,24594577.5,24998812.5,20205534,21170074.68,21473749.5,25779711,19878292.1,21888214.5,21555781.5,20502426,23048992.5,22327677,22706652,20248854,20452728,22942591.5,21604848,21535630.5,19207635.42,20704053,20698568.44,21009933.9,21432231,20705717.4,20974915.5,21528780,22463371.5,21518233.5,20304799.5,21991893.3,22589515.5,23457042.98,21393370.5,19786978.42,22470678.9,22359700.5,22083394.5,23145568.8,21133173.46,21297018,21966690,21700515,21746869.5,21583138.5,21244749,23845569,20447658.3,20686108.5,19973980.5,23092480.5,23341707,23030868,19765511.4,22190424,21218916,23994270,21650359.32
"20080526",20303922,20365513.5,21690028,20668755,24364326,24391710,23585577,20158682.34,19755965.4,27197293.5,20843476.5,21392275.5,19068495.2,22466604,21457260,20049080.04,22749559.1,20932395.84,23700864,20253826.5,18951398.7,22887589.5,23806966.5,21525606,19056469.14,20225938.5,19725865.5,19663477.5,20160576,21895594.5,23471716.5,19709023.86,21439942.2,20721147,23106984,21643790.44,24983451.82,21145803,20374830,21877396.5,23299690.5,23944159.5,25302919.5,18884548.5,20630016.12,19875228,26312640,19935579.4,22609389,21071469,20177067,23943628.5,22273839,21988741.92,19495084.5,22103676,21821338.5,19125580.5,21077968.5,18472393.68,19567045.5,20590438.02,19313157.3,20286456,20325159.48,20058741,20341177.5,21536572.5,20418805.5,19830010.5,22646651.2,21036889.5,22819141.2,20590900.5,19660320,23101480.5,19795032,19263583.5,22720589.4,20650357.96,20484483,21023752.5,20981139,19921006.5,21334494,20232311.48,23372368.5,20814401.1,19244356.5,18539455.5,22725187.5,22309333.5,23164560,18885720.12,21125730.96,20912046,22699549.5,20554921.32
"20080527",18760752,16598044.5,21166344.2,20759313,22952413.5,24252216,20339458.5,15059529,16138204.8,26085090,15254554.5,17197053,17531386.5,19923503.54,15669004.46,18859333.5,20005170,17070915,21060505.5,15840901.5,14936260.8,19947000,19874097,18396541.5,14836670.98,16397392.5,16336320,14758897.5,17635558.5,18370306.5,20693788.18,16313128.68,17962099.02,16231198.5,19524535.5,18993307.5,24146487.96,16903063.5,16263367.5,17436405,19936581,20810428.5,23925037.5,17050360.5,17461645.08,15747453,26044963.5,17984350.9,18144060,16001889,17528712,21905572.5,15647490,19276344,17646778.5,16240069.5,19002930,15301117.5,17826891,14643492.96,15756436.5,18747017.04,15523252.5,15307971,16847960.94,15446367,16985773.5,14999886,17053563,16005295.5,21451858.5,15990027,19983823.08,17326461,17090650.5,20116041.7,17535981,15871588.5,22568702.52,16154377.96,17693985,16036369.5,16211787,18044461.5,16417993.5,16726374,21669460.5,17470527,16016640,18476472,18145084.5,21697417.5,18324747,15850482.18,17072277,16201797,20837842.5,16247992.5
"20080528",22027677,21462928.5,22414673.4,22266475.5,18869235,18889164,22344154.5,18857139,19494387.2,20723040,21510277.42,21244456.5,19850904.38,18573639,20025270,22276887.86,21811375.6,21595692,20842899,21058614,21105127.5,19427898,20825290.5,20614432.5,19563642.54,21037765.5,20422827,18587329.5,20977486.5,22027143,20382706.3,20394171.18,19683747.66,19565526,18112137,22747660.5,17978958.76,20541667.5,19980381,22364964,22504851,21813382.5,20126383.5,21611461.5,19915964.04,19280017.5,21664506,21211207.3,19058937,22267668,21435554.22,21786405,20263423.5,15944319.84,20996803.5,19596087,23609484,20635467,22557420,21015566.52,18445038,22174483.02,19115636.4,20577735,20376474.18,19369239,21224914.5,19999869.2,19982676,19793826,20498838,18133435.68,21983642.36,23472288,19889481,20483792,21908134.5,18833158.5,18094863.06,19832055.46,20531359.5,19994784,21230656.5,21384270,21067854,21005109,23473741.5,20378163.9,20543049,20776534.5,19537761.42,21803872.5,20575524,19259604.72,20910859.5,20745841.5,19511317.5,18837741.96
"20080529",25851516,25112797.5,24486256,26322648,26895181.5,27320743.5,25662709.5,26618956.68,27159913.5,28352632.5,25928587.5,26798542.5,26786682,26150810.14,26550351,25200978.86,25792439.3,26481837,27353793,24255567,26629618.5,26356938,26363704.5,25962025.5,25538245.5,24848008.5,26264341.5,26368174.5,25435939.5,25635234,26175531,26545906.5,26544298.5,26574960,27146202,25568868,27841917.14,27366540,27499812,26211573,25721716.5,26165457,28305283.5,25154766,25117873.5,26017477.5,27866421,25580966.6,26957985,24245782.5,24233662.5,25098132,26896969.5,27927724.5,25897486.5,26218164,25373533.5,25708854,25985524.5,25590478.08,26716158,25691459.04,26263749,26573179.5,25384180.5,25562131.5,25422421.5,26779209,26096964,25887274.5,24253448.5,26654118.66,25860653.36,25585809,25726317,27403834.5,26190981,26258377.5,27553737.18,24392078.36,26292049.5,26568079.5,25787319,26081901,26379675,25727599.5,26742759,24548022.3,25470560.34,26304472.5,26003716.5,25364538,25277446.5,25840052.28,27311467.5,26356459.5,27522550.5,26037685.5
"20080530",28065762,26496643.5,27774057.1,27824913,29304510,28935631.5,28497627,25631464.86,27647953.5,30076776,26430061.5,28447719,27112005,27814921.56,27486519,26723047.5,28593013.6,28335640.5,29055163.5,26737420.5,26324099.4,28791580.5,29044039.5,27269746.5,26123402.18,25478992.5,26903469,27095916,27113461.5,27928272,28839753,26245627.5,28203355.02,27529537.5,28564554,28072156.5,29674230,27390780,25898728.5,28327444.5,28490385,29321890.5,29554183.5,26036494.5,26610484.5,26675484,30038761.5,26494088.2,28255482,26641293,27157674,27907762.5,27444780,28016470.5,26291499,27414696,28177705.42,27134812.5,27912354,26260357.08,27625293,27150373.5,27138680.4,26749834.5,26738925,26395246.5,25964899.5,26939262.2,26715586.5,26160162,28022883.9,27295122.66,28894485,23986937.32,26502040.5,28285119,26601165,27159834,27935707.44,27049374.8,26010400.5,27224656.5,26946870,27399477,26996277,25884481.24,28670535,26585965.2,26056008.28,28125709.5,27594261,27869137.5,28026964.5,25398387.12,28273780.5,26502217.5,29437300.5,27312556.5
"20080531",27220381.5,25743846,26681707.9,28025151,28268362.5,28191352.5,27846288.48,24579597.84,26727339,30184971,25297701,26715706.5,26500780.5,27876026.54,26178463.42,25550482.5,27353781.5,26621172,28406032.5,25817976,25485076.2,26951095.5,28372152,26059765.5,25508095.84,24148195.5,25233270,25366833,26149467,25855068,27988141.5,25370577.18,27178952.52,27125265.18,26846304,27724788,29141460,27276312,25442326.5,26478777,27845772,28102999.5,28890505.5,24627480,25318782,24711393,29726073,26540614.8,26254690.5,24586093.5,26502610.5,28301812.5,26519376,27607186.5,24261655.5,26086416,27561202.5,25345548,26529286.5,24291990.42,26606451,26408220,24977169.3,25118038.5,25400077.98,24713608.5,26142541.5,26747341.5,26614278,24962647.5,26350087.9,26151547.5,27400100.36,24635637.9,24705310.3,27185391.7,25231038,25549963.5,28065217.26,25198016.48,25261554,25748844,25218774,26040294,25671346.5,24188830.34,28462252.5,25192177.5,25889403.28,26818941,26540644.5,27313092,27362842.5,23958950.7,26425809,25398855,28240321.5,25968433.5
"20080601",20854498.5,18618005.16,24935400.1,23316117,25501783.5,24797041.5,24204820.5,19152348.84,19135552.8,27035341.5,18649303.38,21325144.5,17873368.5,23751916.5,20774133,19695220.5,23760588.5,21166449,24848898,17930962.5,19421649,23676576,24471544.5,19685685,17779542.18,18454869,18876709.5,18181356,21503413.5,19626190.5,24093918.44,18911732.1,21179152.2,18942432,23887513.5,21907458,26796586.5,21512716.5,19692724.5,20037483,23098117.5,25298587.5,27108439.5,20518599,21357058.5,17921011.5,27187930.5,18936702.4,21882661.5,19738218,21593262,24141883.5,21066643.5,22720365,18986490,20890533,23705101.5,17467093.5,19373223,18862496.46,19297528.5,20441569.22,18306883.2,18872085,18986663.82,19518493.36,19715430,18235387.7,18585979.5,17691400.5,22492435.3,20272350,22744491.34,20962463.92,18592333.5,23627889,19001751,17649100.5,24687084.78,19582846.44,19680754.5,18200323.5,19427206.5,18616824,20475058.5,20575932,24272914.5,19843992,17628954,19373808,22045215,22495056,23149279.5,19040202.3,21550213.5,20375905.5,25055241,19341207
"20080602",24796612.5,23920851,25561548.5,25624033.5,27325650,26697231,26639076,23859869.88,25252320,28862430,24459356.96,25871137.5,24654196.5,26100475.68,24939147,23843458.5,26054731.6,24056920.5,27889138.5,23824179,23697352.5,27211725,26756242.22,24522561,24270485.18,23363047.5,24050659.5,23665119,24632887.5,25176402,26317168.4,24421620.18,25998846.54,25031380.5,27029515.5,26407353,27709548,25453390.5,24596356.5,24600733.5,26578753.5,27466602,27688134,24285927,23713716,24219109.5,28346919,23805137.5,26206531.5,23894446.5,23678679,26484028.5,26076192,26404762.5,23878104,25473360,25817611.5,25270446,24039948,21555520.74,25102005,24540947.1,23949189,23843281.5,23123499.18,23833165.5,23919285,24757372.5,25294773,23937222,25009039.9,25980319.5,25835519.58,25469946,24353854.42,27408690,24874470,23915760,26177366.76,23563707.28,24527205,25510714.5,24760180.5,25026627,24646507.5,24271494,26998914,22550698.2,25215048,24158633.9,25662798,25966413,26003278.5,21787471.98,25561164,24235720.5,27194605.5,24900138
"20080603",24534168,24620026.5,27382131,26867434.5,28114488,27777126,27879226.5,24286323.18,24563689.8,27599842.5,24607998,25741860,24937149,26536779.58,25612838.92,25318327.5,27364410.9,25400247,28286697,24677728.5,24339626.1,26103141,27503145,24780291,22904220.88,23100066,23568435,24610387.5,25230438,26038528.5,27653613.54,23782933.5,25851891,24702751.5,26501716.5,26475604.5,27280378.64,24944802,24176950.5,26826178.5,26990851.5,28506133.5,27722829,24686958,23828604,24655440,26641596,23689762.3,26218840.5,24583743,24806101.5,27444786,25733953.5,25064070,23558280,24277003.5,26884657.5,24328348.5,24912984,20984898.48,24429009,25304980.36,24118210.5,24292707,24931434.48,24974187,24911241,24420655.7,25389351,24897906,27310015.5,25522972.5,27298421.58,26494605,24163868.76,26428953,24875143.5,24954778.5,26462552.94,24692180.94,24407074.5,25233144,23947488,24886555.5,24553870.5,23555353.5,27972756,25167493.5,23955355.5,25129717.4,26538910.5,26703963,27424554,21854931.84,25878376.5,24175659,27282822,25620474
"20080604",24612114,22563396,25312243.5,25466895,27288277.5,25519737,25678383,24708523.68,22258240,27257319,23989300.42,24963204,23463538.32,25821487.04,25206657,20910449.58,26230888.8,22945599.6,26407744.5,22232746.5,23652003.9,26013451.5,26430648,23958910.5,21253978.7,20780667,23250448.5,24651355.5,21807636,24839361,26894761.5,23205204.18,25057888.26,24038230.02,25763944.5,24904311,24247960.32,22387023,24003333,25735597.5,25636420.5,26611092,26898510,21599712,21382684.5,24323245.5,27696756,22306503.3,25655841,21845766,21298981.5,25223883,24865834.5,25175510.1,22614640.5,24794683.5,24006075,24760455,24514779,19803019.08,25491516,23134875.54,24559999.5,25015833,23716509.42,23071840.5,23083920,23244790.7,23628510,23876478,26476858.5,24779463,25633726.72,22901145,22715330.88,25753241.9,24350205,23872371,24293327.22,23679372.8,23696611.5,23968647,22646197.5,23412147,23925705,23061429,25845868.5,22117862.1,24425716.5,24664457.9,25412392.5,23108878.5,26399173.5,20666034.36,22578073.5,23536540.5,26568478.5,25536289.5
"20080605",17872327.5,18729555,19819201.4,20150805,19714843.5,19031564.06,19467628.5,18683244,18369976.9,22741404,18086203.5,19320369,20095503,18440985,18258010.5,18389004,19181809.8,19325307,20357796,18708060,19077873,19378183.5,20693311.5,19507990.5,18955717.36,18062194.5,17973501,19473444,19405488,19266985.02,20357505,18102604.26,19462104.06,19058470.68,17259250.5,19897774.5,18406247.74,20000866.5,18422334,18827314.5,21699456,21572911.5,20609719.5,20012089.5,19852786.5,18059796,20391981,18307155.6,18977040,18621147,19499688.72,19180623,18722521.5,17028352.68,18783471,18496300.5,19576203,19300122,19146250.5,17969329.02,20108544,17391388.7,20047659,18242110.5,18686947.74,18569875.5,20027295,18678663,18986091,18445395,19577041.5,19493094,21202207.72,19867750.5,18378404.8,19632654,20726445,18797371.5,17759237.1,19012287.86,18618831,18600255,19416519,19681618.5,18110325,19034782.24,21100653,18877308.6,19250886,18713282.9,18288351,20442232.5,19649610,17105868.06,18956868,19321860,20957698.5,19989702
"20080606",23787751.98,21397395,25614075,24381432,26597641.5,27233695.5,25308979.5,21726667.68,23542716,29121241.5,20756687.84,24782070,22020132.94,24925786.04,24219718.5,22775674.5,24396725.8,23415357,26973574.5,20270488.5,22466896.8,26174710.5,25430205,23257180.5,19741160.04,18626335.5,19885624.5,22593556.5,21579153,23033530.5,25758045,20909202,24000829.02,24029709.36,25601305.5,25070348.86,27423595.98,24219525.46,22544137.5,23585911.5,25478770.5,26587609.5,28585615.5,20103832.5,19741002,21164184,28941181.5,23315815.2,24450502.5,18442899,21743919,25756342.5,23345602.5,26070085.5,20477100,23327998.5,23458984.42,22331428.5,23116257,14780445.18,25219254,23354481.34,22503440.4,22550241,21301974,21941428.5,22321071,23791203,22476439.5,21461149.5,25614890.3,24424266,24455527.62,23765767.5,20761348.26,24078275.6,22381362,22894498.5,24193536.3,21177065.18,20695303.5,23723856,20621805,21523161,21288949.5,19355859.62,25557859.5,21307296.3,22908223.5,24079573.5,24525891,24342562.5,24902170.5,18728288.4,20027336.4,19758055.5,26817670.5,23479419
"20080607",21988393.5,21240313.5,24107732.4,20791588.5,25880631,26300782.5,24323650.5,20090188.5,22085508.1,28003090.5,19913680.5,23836161,20447542.5,25624767,20306065.5,21223607.36,24747855.2,20871028.5,25395897,18444441,18615426,23475369,24498903,21625293,19653954.54,19045602,21331834.5,20296720.5,19175434.5,23239956,24309278.36,19672819.02,23766361.02,21152506.5,24005358,22784165.3,27621641.32,22464420,19947912.64,22555414.5,23492770.5,26101690.5,27827022,20413707,20598322.5,21082729.5,26400766.5,19837253.1,23473299,20424052.5,21382675.5,24549736.5,21437352,25075690.5,19989031.5,22755495,23712228,18664537.5,20095674,18233312.52,21383991,20735597.04,21027577.5,20313139.5,19958718.24,19931248.5,19858236,19885635,20316904.5,19358701.5,23496315.3,21769020,23737946.36,20918799,19845420,24816643.4,20984133,19278117,26500900.5,21724459.5,20319799.5,20929788,20112207,20514451.5,19277032.5,20315425.5,25562097,18815598,17719290,20917584,23998206,22229895,23585082,17906283.54,20891289,19714155,26334249,21263106
"20080608",23525332.5,20977849.5,24486106.5,23830614,25615005,25959051,23894589,19979242.5,20724451.6,27486348,20942430,22860165,20767854,24088912.04,21907957.5,21459116.36,23714558,22235980.5,25713600,21988470,21771115.5,23552130,24079276.5,22732395,20329936.22,20006364,21623644.32,20917960.5,20973417,21064848,23439537.22,20449486.68,23171692.5,22119153,24847120.5,23364349.22,26878895.32,22003242.46,21382545,24138628.5,25230724.5,26206849.5,26374228.5,21940462.5,19685917.5,20764485,27087804,21526205.9,22884979.5,21858976.5,22309548,25513252.5,22231782,25082887.5,21177610.5,21465077.2,23882092.5,21213430.5,22217946,20711039.52,22105275,22549016.52,19644038.4,21216274.5,21492201.48,21040623,23107048.5,21409435.5,20060748,19672150.5,23413811.3,21633742.5,23195638.2,24403492.5,20724959.96,25167904.5,21184644,20859480,25164982.02,21537494.88,20675383.5,21784171.5,21310176,22705591.5,20665869,21367016.12,25263042,22163647.2,22100967,23249590.5,23338147.5,24793068,23420796,19005616.92,22691956.5,21161349,25088854.5,21814594.5
"20080609",14650023,11740576.5,17101740.9,13640862,12961308,19770723,14693286,9465112.5,8503020.1,22634933.1,11580482.92,10141137,9820209,14571228,10598380.5,14253096,13579741.5,12279633.42,13259518.5,13147191,9951738,10129381.5,15127512,11455717.5,11044590.26,13253772,10829008.5,8722894.78,11918491.5,10686594,14485932.76,10052979.18,10670304.54,9659085,13167465,13905319.5,21056832.96,11046375,10608015,10821658.5,15824628,19795596,20738832,14091901.5,13987809,9976336.5,22349865,14624255.8,9421027.5,13328628,13570420.5,17056336.5,11393896.5,13074915,11785962,10551030,15170233.5,10292383.5,11791153.5,11868526.2,9118305,14323533.94,9671312.1,9447687,10829770.5,10386736.36,11608974,10526271.2,10340170.5,9957567,13911207.2,10430218.5,16973841.12,11196969,10271949,10391585.1,12186699,10042149,16964112.36,11575949.94,10831099.5,10058398.5,10922388,11942268,11568126,11363742,17898679.5,12157610.1,9661311,12071292,11346225,15579943.5,14007826.5,10076420.64,12751419,11302222.5,12607224,10689301.5
"20080610",25180804.98,25431616.5,25796236.6,26197203,28177849.5,27722841,27032653.5,26493235.86,25868685.3,28213152,24037151.88,26613967.5,26204658.94,27758883,26687451,23908705.5,27211507.6,24851451,28426902,22891714.5,25110294.3,26744784,27247110,24785436,24826467.68,24137287.5,25512826.5,27493288.5,24629349,25742941.5,26938474.5,26456971.5,27179392.26,26454793.5,27651202.5,25920870,28685421.82,25372012.5,26293228.5,26097951,27219390,27364302,28703746.5,24639234,24014010,26779759.5,27840753,24847910.2,26461915.5,24172350,24662959.5,26414779.5,25397967,26661588.84,24574798.5,26174115,26387757,26897979,25542321,22662063.42,26023825.5,25700207.86,27416418,27606741,26346736.98,26285208,25569217.5,25943875.5,26394967.5,26781573,27452553.1,25391357.58,27014301.22,24964114.18,24468347.92,27324570.6,26707395,26867719.5,25998904.38,25536567.34,25213458,26974362,23801916,25068610.5,27286303.5,25402084.24,27316779,25272969,26599707,25865001,25386124.5,25543623,26887111.5,24823455.96,26307646.5,25518780,28114692,27063517.5
"20080611",26376495,23573157,25794310.6,25568058,28051267.5,28371844.5,26658000,22236796.5,25525393.5,30060658.5,23851339.1,25797795,25282105.5,28232869.04,24847078.5,24692019,26873265,24490884,28245808.5,23528112,22693758,26971348.5,28178371.5,25098081,23426566.22,21659313,25094338.5,23902399.5,23346787.5,25586494.5,27625773,23576503.5,27266515.5,25179058.5,27690532.5,25812833.72,30237207,25845196.5,24769035,26639217,26537101.5,27517735.5,29548744.5,23141569.5,23342328,24950817,29985831,24426616.6,26657409,23910598.5,23958768,27513294,25581952.5,27966384,23753212.5,25259719.5,26140837.5,24291046.5,24605656.5,22887504.78,25880689.5,23972446.08,23734279.5,24627727.5,23523081.66,23009467.5,23784387,23492440.6,23701354.5,24444361.5,26407738.7,25275774,25959805.62,25420821,24045941.96,27280183.5,25338976.5,24182692.5,28107438.78,23273562.28,25195602,25127332.5,23493261,25079049,23872177.5,23007048.72,26785993.5,24110772,23617201.78,24341469,26777419.5,25694904,27408583.5,21269729.58,25003957.5,24601687.5,28601619,24161200.5
"20080612",26895484.5,24370002,27661750.6,27485538,29555746.5,28764258,28507935,24079389,24734989.8,29939866.5,25299169.5,27150003,25632841.5,28445435.54,25462218,25630720.5,28355130,26395027.5,29235468,25465320,25610011.5,27270196.5,29080566,26147268,23640183.34,22910320.5,23610676.5,25005279,25013691,26158704,28736140.5,24414549.36,27791154,25613457,28063942.5,27197458.5,30137116.5,26540152.5,24756942,27485133,27838173,28329675,29517196.5,23834742,23346177,24165243,30226896,25640267.7,27294501,24578686.5,26214250.5,28209489,25865730,27854287.5,25343920.5,26705830.5,27854538,24801171,26848780.5,22453655.52,25863483,26425740.68,24035512.5,24866599.5,24653941.5,24434287.5,25068369,25530034.5,26715073.5,24461253,27411964.7,26247715.5,28071116.68,26548462.5,23766741,28355172,25205710.5,24373000.5,29204822.34,23826399.28,24676714.5,25194024,23903839.5,25461763.5,23125603.3,24282799.5,28291482,24840125.7,24166377.28,25463646,27395272.5,26236443,27551754,22436279.7,26223253.5,25573806,29186538,25977712.5
